#BLTrackFile solenoid_cooling_channel
#x y z Px Py Pz t PDGid EvNum TrkId Parent weight
-1.023070 -1.542230 0 0.000000 0.000000 195.000000 1793.780000 -13 1 1 0 1.000000
-1.299100 0.723914 0 -10.748000 -5.060550 195.542000 1793.800000 -13 2 1 0 1.000000
-0.167171 -0.201096 0 8.197420 14.788900 190.423000 1793.850000 -13 3 1 0 1.000000
0.058302 -1.199640 0 -0.814873 -3.267850 186.760000 1793.750000 -13 4 1 0 1.000000
-1.405080 -4.313810 0 -5.568690 -11.290400 192.083000 1793.910000 -13 5 1 0 1.000000
-3.175350 -3.048650 0 -1.079860 9.563330 189.746000 1793.880000 -13 6 1 0 1.000000
1.031980 -0.841864 0 -3.763790 16.978200 187.519000 1793.950000 -13 7 1 0 1.000000
-2.483400 -2.343070 0 -7.262420 -14.565700 181.780000 1793.790000 -13 8 1 0 1.000000
-1.641020 -0.493405 0 -6.185360 -6.862250 195.147000 1793.880000 -13 9 1 0 1.000000
-1.466780 -2.877120 0 -0.975646 17.234500 183.553000 1793.870000 -13 10 1 0 1.000000
-3.120560 -2.873800 0 -5.573880 -1.015250 206.253000 1793.930000 -13 11 1 0 1.000000
-3.029470 -0.964451 0 -17.055400 -9.074740 195.458000 1793.820000 -13 12 1 0 1.000000
-2.161750 -3.229430 0 22.231400 2.477740 194.364000 1793.780000 -13 13 1 0 1.000000
1.486160 -3.174920 0 -6.733020 14.056300 198.848000 1793.920000 -13 14 1 0 1.000000
0.437162 -5.159860 0 10.246100 -2.920830 193.174000 1793.760000 -13 15 1 0 1.000000
-0.305069 -2.446760 0 1.197720 16.012000 182.675000 1793.780000 -13 16 1 0 1.000000
-0.581162 0.241351 0 3.352910 11.908800 188.837000 1793.960000 -13 17 1 0 1.000000
-0.074767 -1.792420 0 10.806800 -6.852810 187.617000 1793.630000 -13 18 1 0 1.000000
1.260810 -2.771720 0 -6.719100 1.680610 202.137000 1793.760000 -13 19 1 0 1.000000
-2.806760 -2.136130 0 4.450160 0.919976 194.010000 1793.810000 -13 20 1 0 1.000000
3.836100 -0.231519 0 4.701380 7.173580 206.588000 1793.890000 -13 21 1 0 1.000000
0.660550 -0.629393 0 11.904200 30.452700 200.259000 1793.800000 -13 22 1 0 1.000000
-2.535840 -2.461710 0 -7.774690 -2.426120 194.139000 1793.710000 -13 23 1 0 1.000000
-1.493560 1.700050 0 7.157580 -4.006030 191.803000 1793.810000 -13 24 1 0 1.000000
1.486510 -0.268117 0 -4.141180 6.242220 194.594000 1793.890000 -13 25 1 0 1.000000
-3.894890 -0.742276 0 4.316280 11.343100 204.133000 1793.800000 -13 26 1 0 1.000000
-0.233597 -4.137140 0 12.062300 -3.141120 190.015000 1793.900000 -13 27 1 0 1.000000
2.387670 -2.350010 0 -3.822790 1.762980 187.162000 1793.900000 -13 28 1 0 1.000000
-0.756067 2.755960 0 -11.345700 -3.884430 197.347000 1793.770000 -13 29 1 0 1.000000
0.137438 -3.242200 0 11.261800 17.097900 195.508000 1793.740000 -13 30 1 0 1.000000
-2.273420 -1.233550 0 -5.267410 3.058670 194.521000 1793.850000 -13 31 1 0 1.000000
-0.523214 -3.101960 0 -2.349200 9.318620 200.109000 1793.770000 -13 32 1 0 1.000000
-4.765360 -0.867324 0 6.816090 -26.600100 203.598000 1793.710000 -13 33 1 0 1.000000
-2.684270 -4.692160 0 16.067400 -7.699000 206.092000 1793.970000 -13 34 1 0 1.000000
-0.549075 -0.045984 0 -7.051730 10.109800 207.493000 1793.760000 -13 35 1 0 1.000000
0.336051 -3.583800 0 7.461850 -15.564300 198.593000 1793.850000 -13 36 1 0 1.000000
0.113425 -2.912440 0 8.250470 -0.184874 191.275000 1793.900000 -13 37 1 0 1.000000
-2.840240 -2.198520 0 9.953310 -4.145380 204.234000 1793.890000 -13 38 1 0 1.000000
-0.238385 -3.196950 0 1.799810 5.929310 187.273000 1793.870000 -13 39 1 0 1.000000
0.503270 -1.320490 0 -27.026100 5.906080 181.654000 1793.800000 -13 40 1 0 1.000000
-1.210320 -1.553410 0 11.390600 4.001180 207.389000 1793.770000 -13 41 1 0 1.000000
-0.136262 5.317960 0 16.069400 -14.077500 196.314000 1793.840000 -13 42 1 0 1.000000
-3.975280 -2.894510 0 -8.770420 -11.051300 187.925000 1793.830000 -13 43 1 0 1.000000
-3.293370 -0.949527 0 -9.099850 -5.331090 206.043000 1793.820000 -13 44 1 0 1.000000
1.248070 -2.737060 0 0.777798 19.366000 198.699000 1793.740000 -13 45 1 0 1.000000
-2.074720 -0.495855 0 -0.586469 3.695610 201.211000 1793.770000 -13 46 1 0 1.000000
-0.865486 -0.168499 0 -6.045710 -15.576700 198.026000 1793.740000 -13 47 1 0 1.000000
2.083480 -2.050830 0 2.785430 8.445330 196.020000 1793.860000 -13 48 1 0 1.000000
1.107150 1.499690 0 9.985810 18.234800 191.966000 1793.960000 -13 49 1 0 1.000000
0.759773 -3.225710 0 11.188800 -11.412800 194.488000 1793.930000 -13 50 1 0 1.000000
0.475105 0.671035 0 -2.208050 3.963910 204.551000 1793.830000 -13 51 1 0 1.000000
0.856893 -1.852000 0 7.948450 -4.659580 193.109000 1793.810000 -13 52 1 0 1.000000
-2.238100 -1.804820 0 0.663523 -24.650300 204.496000 1793.740000 -13 53 1 0 1.000000
-0.848500 -2.035200 0 8.815370 -4.357160 190.166000 1793.810000 -13 54 1 0 1.000000
-3.466220 -2.892390 0 13.086000 -1.575390 203.956000 1793.840000 -13 55 1 0 1.000000
-0.708112 -2.183960 0 5.175650 -11.823000 188.520000 1793.690000 -13 56 1 0 1.000000
-1.112830 -1.986110 0 1.712310 1.103410 185.923000 1793.730000 -13 57 1 0 1.000000
0.847817 -3.730360 0 4.729880 13.335900 201.055000 1793.810000 -13 58 1 0 1.000000
-2.559830 -2.090320 0 -10.618800 -0.818579 188.923000 1793.890000 -13 59 1 0 1.000000
-2.793100 -0.228728 0 -6.571350 7.560610 198.054000 1793.860000 -13 60 1 0 1.000000
-2.144830 -2.956830 0 9.280400 -7.524120 179.419000 1793.810000 -13 61 1 0 1.000000
