#BLTrackFile solenoid_cooling_channel
#x y z Px Py Pz t PDGid EvNum TrkId Parent weight
-1.023070 -1.542230 0 0.000000 0.000000 195.000000 1793.780000 -13 1 1 0 1.000000
-1.349640 -1.153210 0 2.550210 -4.879450 192.604000 1793.810000 -13 2 1 0 1.000000
-0.540027 0.494069 0 -0.991501 6.381900 193.468000 1793.850000 -13 3 1 0 1.000000
-4.866100 2.112760 0 -3.895620 -31.440900 198.808000 1793.800000 -13 4 1 0 1.000000
-2.883770 -1.129770 0 10.880100 -2.845560 194.366000 1793.940000 -13 5 1 0 1.000000
-0.254101 -1.400770 0 -1.986710 -4.154020 194.926000 1793.930000 -13 6 1 0 1.000000
-2.119760 -2.991610 0 6.235990 3.050680 194.864000 1793.950000 -13 7 1 0 1.000000
0.532672 -3.415530 0 1.060900 2.526840 185.279000 1794.000000 -13 8 1 0 1.000000
-4.007420 0.613842 0 7.417870 -15.566400 190.274000 1793.980000 -13 9 1 0 1.000000
0.787061 1.677160 0 -12.400900 -3.620310 196.523000 1793.810000 -13 10 1 0 1.000000
1.415150 -2.077490 0 -10.357200 -12.922000 196.646000 1793.670000 -13 11 1 0 1.000000
0.853080 -3.558910 0 10.202400 3.098560 183.651000 1793.680000 -13 12 1 0 1.000000
2.369490 -1.933360 0 -0.852545 -2.898210 198.259000 1793.750000 -13 13 1 0 1.000000
-2.560360 0.448154 0 23.039500 14.688500 195.007000 1793.890000 -13 14 1 0 1.000000
1.081400 -1.948220 0 -5.497690 5.532600 182.371000 1793.740000 -13 15 1 0 1.000000
-2.448390 -1.153950 0 -4.529920 -1.966850 196.270000 1793.920000 -13 16 1 0 1.000000
-4.194660 -0.021073 0 -0.341524 14.799000 208.218000 1793.640000 -13 17 1 0 1.000000
-1.741030 -2.723720 0 -1.963930 -12.604700 197.263000 1793.850000 -13 18 1 0 1.000000
1.575780 -1.954750 0 -3.114160 4.721830 191.550000 1793.860000 -13 19 1 0 1.000000
-1.319230 -0.345852 0 8.776750 6.007900 206.157000 1793.720000 -13 20 1 0 1.000000
-1.205950 -1.120520 0 -6.897770 -4.186280 194.156000 1793.900000 -13 21 1 0 1.000000
1.657290 -4.839870 0 12.678500 9.571710 182.853000 1793.810000 -13 22 1 0 1.000000
2.766020 0.935769 0 -12.221700 -12.994100 186.058000 1793.890000 -13 23 1 0 1.000000
-1.731950 2.261320 0 -12.840900 -20.054000 183.723000 1793.890000 -13 24 1 0 1.000000
-3.656120 0.304852 0 5.160620 6.665800 187.160000 1793.650000 -13 25 1 0 1.000000
-1.935020 -2.657420 0 0.722453 -10.049800 204.658000 1793.800000 -13 26 1 0 1.000000
-0.207191 0.175173 0 2.006150 -13.691000 190.852000 1793.870000 -13 27 1 0 1.000000
0.140782 -2.496030 0 3.565080 8.561590 193.658000 1793.790000 -13 28 1 0 1.000000
-1.940300 0.570442 0 -6.220380 7.560370 186.247000 1793.670000 -13 29 1 0 1.000000
-0.875332 -2.658760 0 0.125184 -20.634800 185.466000 1793.650000 -13 30 1 0 1.000000
-1.423080 -0.407861 0 -0.901717 -17.121100 198.166000 1793.680000 -13 31 1 0 1.000000
0.518088 -3.226440 0 6.048880 1.227460 197.978000 1793.840000 -13 32 1 0 1.000000
-0.143438 -2.424060 0 0.048494 3.450060 200.257000 1793.790000 -13 33 1 0 1.000000
0.605804 -0.919525 0 -3.509450 -4.814990 190.421000 1793.860000 -13 34 1 0 1.000000
-5.064590 0.616113 0 -14.227300 9.329000 205.857000 1793.770000 -13 35 1 0 1.000000
2.270350 -2.625180 0 18.820500 14.651100 200.559000 1793.760000 -13 36 1 0 1.000000
3.497840 -0.812817 0 -6.503970 -13.262600 195.104000 1793.910000 -13 37 1 0 1.000000
-3.841170 -1.590000 0 12.725300 12.758500 206.764000 1793.760000 -13 38 1 0 1.000000
-3.354100 -2.373860 0 18.508200 -1.028690 190.045000 1793.710000 -13 39 1 0 1.000000
-2.622740 1.334430 0 7.259170 -2.350740 204.897000 1793.860000 -13 40 1 0 1.000000
-0.797780 2.236690 0 0.969142 -25.462600 201.846000 1793.840000 -13 41 1 0 1.000000
-2.525210 1.039550 0 -7.455970 -6.421790 202.333000 1793.830000 -13 42 1 0 1.000000
-0.854116 -2.618190 0 -2.589460 20.239800 176.722000 1793.720000 -13 43 1 0 1.000000
1.995560 0.254782 0 -0.553440 -9.034190 200.707000 1793.730000 -13 44 1 0 1.000000
-0.411441 0.571645 0 12.728000 22.191900 188.994000 1793.860000 -13 45 1 0 1.000000
-0.487398 -2.753740 0 0.604549 -9.990390 189.143000 1793.790000 -13 46 1 0 1.000000
-0.609302 -3.603760 0 11.173700 -2.280020 189.818000 1793.900000 -13 47 1 0 1.000000
-1.772110 -3.041320 0 -10.939200 0.524272 192.268000 1793.660000 -13 48 1 0 1.000000
-2.132300 -2.768350 0 12.661100 1.451230 188.225000 1793.820000 -13 49 1 0 1.000000
-0.039662 -0.635242 0 8.286570 -0.054078 185.370000 1793.910000 -13 50 1 0 1.000000
-2.184700 -0.661287 0 3.885910 -5.333110 182.088000 1793.740000 -13 51 1 0 1.000000
1.394370 -2.246080 0 -7.887740 10.647800 198.862000 1793.570000 -13 52 1 0 1.000000
-4.884770 0.356527 0 -2.812240 -8.536990 192.672000 1793.660000 -13 53 1 0 1.000000
1.681510 0.038093 0 9.724920 -0.362712 208.338000 1793.850000 -13 54 1 0 1.000000
0.710134 -4.533630 0 6.393590 10.489600 211.928000 1793.850000 -13 55 1 0 1.000000
-0.035370 -0.666232 0 -7.191420 10.425400 183.333000 1793.650000 -13 56 1 0 1.000000
1.507720 -3.552600 0 14.481000 1.105470 196.805000 1793.720000 -13 57 1 0 1.000000
-1.118140 0.505681 0 1.958120 5.377810 198.615000 1793.710000 -13 58 1 0 1.000000
-3.056720 -3.053940 0 5.077210 -11.461300 195.086000 1793.780000 -13 59 1 0 1.000000
-0.456619 -2.117560 0 5.023470 2.946330 182.286000 1793.720000 -13 60 1 0 1.000000
-3.133560 -0.188157 0 -4.180240 -4.026590 182.862000 1793.680000 -13 61 1 0 1.000000
-2.443080 -1.719310 0 -9.563280 -1.774870 193.477000 1793.780000 -13 62 1 0 1.000000
0.357109 0.025973 0 15.555600 3.640200 195.368000 1793.770000 -13 63 1 0 1.000000
-1.319040 -0.487578 0 -18.982300 6.958610 177.986000 1793.660000 -13 64 1 0 1.000000
0.096806 -0.258839 0 -7.553640 2.963080 188.144000 1793.730000 -13 65 1 0 1.000000
0.869273 -3.904970 0 1.297190 3.811780 190.348000 1793.870000 -13 66 1 0 1.000000
0.301732 0.069901 0 4.241670 2.141600 181.656000 1793.680000 -13 67 1 0 1.000000
-0.938528 -2.924400 0 13.168600 -6.851030 207.501000 1793.680000 -13 68 1 0 1.000000
0.991275 -2.578880 0 6.580040 -8.781590 185.996000 1793.940000 -13 69 1 0 1.000000
0.374981 -1.710720 0 -1.305280 -0.728231 181.139000 1793.660000 -13 70 1 0 1.000000
0.012961 -3.781980 0 29.891200 -15.637000 189.414000 1793.780000 -13 71 1 0 1.000000
1.051930 -2.224550 0 -9.396370 18.125400 183.106000 1793.740000 -13 72 1 0 1.000000
-0.564219 -1.869040 0 2.469300 -0.644153 208.249000 1793.900000 -13 73 1 0 1.000000
-0.851821 0.205717 0 3.076860 2.299460 188.638000 1793.960000 -13 74 1 0 1.000000
1.865560 -2.275530 0 3.088990 8.419690 197.057000 1793.940000 -13 75 1 0 1.000000
-2.902930 1.135910 0 -6.819350 5.054340 182.897000 1793.710000 -13 76 1 0 1.000000
-1.083110 -4.178450 0 -6.152970 -4.489490 192.538000 1793.880000 -13 77 1 0 1.000000
-0.441526 -2.724780 0 -0.317207 11.039100 203.964000 1793.780000 -13 78 1 0 1.000000
-0.176761 4.254450 0 -12.960000 -6.472880 199.949000 1793.880000 -13 79 1 0 1.000000
0.812497 -1.308290 0 -11.020600 2.693920 194.652000 1793.750000 -13 80 1 0 1.000000
-2.082200 2.222960 0 14.073400 2.054980 199.946000 1793.820000 -13 81 1 0 1.000000
0.637795 -2.174500 0 1.557110 11.103300 187.802000 1793.710000 -13 82 1 0 1.000000
1.391180 -2.484910 0 0.738098 10.666300 198.586000 1793.770000 -13 83 1 0 1.000000
-1.355840 0.147514 0 -11.196500 -1.136520 185.045000 1793.630000 -13 84 1 0 1.000000
-1.774610 -2.587570 0 5.978750 -28.390800 199.585000 1793.880000 -13 85 1 0 1.000000
0.632051 -5.266530 0 6.748730 9.732970 205.433000 1793.710000 -13 86 1 0 1.000000
-1.508800 -2.323020 0 -4.087610 -4.987000 191.653000 1793.840000 -13 87 1 0 1.000000
-1.618430 -1.391410 0 -3.834490 1.765180 186.267000 1793.810000 -13 88 1 0 1.000000
-0.743266 2.095660 0 -1.301530 -7.102930 200.095000 1793.920000 -13 89 1 0 1.000000
-5.612490 1.363970 0 1.150750 -15.568800 204.269000 1793.830000 -13 90 1 0 1.000000
-1.501320 -2.102840 0 4.855210 0.500610 183.947000 1793.830000 -13 91 1 0 1.000000
-5.491470 -3.335610 0 1.780750 -17.474900 203.059000 1793.630000 -13 92 1 0 1.000000
-1.031010 -2.178160 0 0.808212 -3.778510 193.024000 1793.690000 -13 93 1 0 1.000000
-2.844230 -1.526690 0 -17.470300 5.194190 185.314000 1793.810000 -13 94 1 0 1.000000
-1.879480 -3.132080 0 -0.480390 7.054210 209.641000 1793.850000 -13 95 1 0 1.000000
2.203670 -4.292410 0 7.472600 -16.996400 191.485000 1793.790000 -13 96 1 0 1.000000
1.095330 0.537050 0 -24.845200 14.363300 191.152000 1793.760000 -13 97 1 0 1.000000
-3.183380 0.380780 0 -8.859440 -9.411380 184.922000 1793.860000 -13 98 1 0 1.000000
-2.799660 -0.618075 0 10.345800 -12.452000 193.638000 1793.830000 -13 99 1 0 1.000000
-5.480740 -2.230400 0 -2.331390 9.625740 205.570000 1793.680000 -13 100 1 0 1.000000
-0.906426 -1.299870 0 4.609490 6.366510 199.666000 1793.890000 -13 101 1 0 1.000000
-3.550870 -1.445130 0 6.747360 -12.151500 183.886000 1793.900000 -13 102 1 0 1.000000
-0.714243 -1.268740 0 -17.774200 10.663100 196.931000 1793.910000 -13 103 1 0 1.000000
1.644590 -0.815647 0 4.365390 11.238100 189.466000 1793.770000 -13 104 1 0 1.000000
-2.263160 -4.778480 0 13.441200 -4.496700 209.888000 1793.840000 -13 105 1 0 1.000000
-2.924540 -0.465527 0 -2.541340 -6.498650 208.585000 1793.730000 -13 106 1 0 1.000000
