#BLTrackFile solenoid_cooling_channel
#x y z Px Py Pz t PDGid EvNum TrkId Parent weight
-1.796110 -2.351410 0 0.000000 0.000000 203.000000 1372.280000 -13 1 1 0 1.000000
-2.609830 -4.249330 0 6.142720 -3.308430 198.748000 1372.310000 -13 2 1 0 1.000000
-5.809700 -4.091210 0 14.481600 -11.812400 216.561000 1372.250000 -13 3 1 0 1.000000
-7.475500 -2.337290 0 -6.133890 0.633165 224.200000 1372.160000 -13 4 1 0 1.000000
-2.131340 -8.762850 0 9.875870 1.551300 194.034000 1372.240000 -13 5 1 0 1.000000
1.867140 -2.857140 0 20.254500 15.106400 189.310000 1372.260000 -13 6 1 0 1.000000
-1.569930 -4.492680 0 10.662500 4.880350 205.114000 1372.200000 -13 7 1 0 1.000000
4.840770 2.910060 0 -6.457210 -8.397030 204.417000 1372.380000 -13 8 1 0 1.000000
-6.688820 -1.433760 0 9.628180 -4.779310 205.826000 1372.470000 -13 9 1 0 1.000000
-4.532790 -3.351630 0 -4.236440 21.248600 211.038000 1372.270000 -13 10 1 0 1.000000
-5.031790 -1.489350 0 -4.344300 -11.007600 215.492000 1372.240000 -13 11 1 0 1.000000
-2.972820 1.296750 0 -8.368740 -20.800800 214.136000 1372.490000 -13 12 1 0 1.000000
-11.367500 -3.323580 0 31.346100 2.547260 216.348000 1372.480000 -13 13 1 0 1.000000
1.892970 -0.533767 0 0.815945 2.435350 209.053000 1372.110000 -13 14 1 0 1.000000
-4.058390 -3.939620 0 1.344330 -9.780400 195.372000 1372.230000 -13 15 1 0 1.000000
0.633343 -3.488090 0 -1.473750 9.265810 200.601000 1372.160000 -13 16 1 0 1.000000
-1.934510 1.444980 0 -6.665490 -9.535630 209.268000 1372.130000 -13 17 1 0 1.000000
-6.983030 -4.640100 0 -11.154000 3.080910 208.306000 1372.240000 -13 18 1 0 1.000000
-4.867930 -4.793660 0 6.331870 3.223440 219.298000 1372.170000 -13 19 1 0 1.000000
-2.709300 -7.864300 0 -18.787600 -38.846200 209.679000 1372.430000 -13 20 1 0 1.000000
6.160970 3.556220 0 -14.172100 -8.857940 204.419000 1372.290000 -13 21 1 0 1.000000
-1.424490 -4.614670 0 0.932712 -5.185490 209.319000 1372.420000 -13 22 1 0 1.000000
-10.696700 -11.398500 0 -17.060200 -5.459930 213.461000 1372.180000 -13 23 1 0 1.000000
-5.715520 -5.568370 0 0.440985 -1.577540 199.600000 1372.120000 -13 24 1 0 1.000000
1.670610 -1.958620 0 7.561500 -18.977700 196.273000 1372.360000 -13 25 1 0 1.000000
-5.987860 -3.143280 0 21.114400 -4.470380 223.801000 1372.430000 -13 26 1 0 1.000000
0.180270 -1.223360 0 14.163800 -4.858860 183.690000 1372.230000 -13 27 1 0 1.000000
-0.534362 -7.557170 0 -12.467900 -5.227000 186.692000 1372.250000 -13 28 1 0 1.000000
-7.338070 -4.245540 0 18.015100 -1.533750 211.423000 1372.310000 -13 29 1 0 1.000000
-0.261890 7.809510 0 -1.088870 10.263400 210.116000 1372.320000 -13 30 1 0 1.000000
-3.899320 -1.533130 0 18.942600 3.791000 199.998000 1372.360000 -13 31 1 0 1.000000
3.201050 1.465370 0 -0.915442 -1.193490 207.148000 1372.110000 -13 32 1 0 1.000000
-10.179100 0.941144 0 2.791090 0.762751 225.794000 1372.340000 -13 33 1 0 1.000000
-3.549980 1.218710 0 -14.243300 10.910400 207.563000 1372.190000 -13 34 1 0 1.000000
2.979340 -0.686965 0 -4.765410 -8.406760 223.266000 1372.260000 -13 35 1 0 1.000000
-3.229150 -5.082800 0 10.512200 17.939900 213.363000 1372.260000 -13 36 1 0 1.000000
-4.843420 -1.853070 0 -4.342790 -13.158700 216.061000 1372.220000 -13 37 1 0 1.000000
1.272300 -1.490930 0 -0.016797 8.220820 189.269000 1372.270000 -13 38 1 0 1.000000
-2.781680 1.340230 0 -5.777880 -7.245170 195.765000 1372.220000 -13 39 1 0 1.000000
2.177960 -2.267640 0 11.483500 17.143200 205.561000 1372.380000 -13 40 1 0 1.000000
4.375670 -3.703330 0 -6.673710 -5.123960 185.210000 1372.270000 -13 41 1 0 1.000000
-3.698900 4.567160 0 -15.342900 7.971200 214.608000 1372.330000 -13 42 1 0 1.000000
-2.558260 3.536820 0 -7.889370 9.378630 213.031000 1372.440000 -13 43 1 0 1.000000
1.447260 -2.033870 0 -8.429540 3.228710 207.789000 1372.380000 -13 44 1 0 1.000000
0.090237 2.736580 0 0.807958 -10.141500 198.419000 1372.420000 -13 45 1 0 1.000000
3.760480 -8.481570 0 -1.292800 -21.359600 215.896000 1372.100000 -13 46 1 0 1.000000
-0.978571 -6.920470 0 6.219830 -2.864100 203.829000 1372.420000 -13 47 1 0 1.000000
-4.364720 0.088759 0 -22.728700 -12.247800 201.424000 1372.270000 -13 48 1 0 1.000000
-2.064790 -3.700230 0 8.661040 -17.003500 191.484000 1372.370000 -13 49 1 0 1.000000
-1.078880 0.953713 0 -5.451000 -0.715964 196.035000 1372.190000 -13 50 1 0 1.000000
-5.103720 -1.289720 0 7.216190 -7.124920 197.360000 1372.330000 -13 51 1 0 1.000000
-4.224300 -2.107570 0 15.732500 -16.100900 202.078000 1372.270000 -13 52 1 0 1.000000
-1.224830 -11.039000 0 -3.930660 21.576300 213.355000 1372.320000 -13 53 1 0 1.000000
0.606126 -3.492280 0 3.928220 -2.185720 207.221000 1372.190000 -13 54 1 0 1.000000
