#BLTrackFile solenoid_cooling_channel
#x y z Px Py Pz t PDGid EvNum TrkId Parent weight
-1.241960 -1.714080 0 0.000000 0.000000 199.000000 1639.900000 -13 1 1 0 1.000000
2.707920 -0.370732 0 0.202938 12.260200 204.387000 1639.900000 -13 2 1 0 1.000000
-0.594952 -2.637730 0 -0.308197 -1.909450 192.933000 1639.990000 -13 3 1 0 1.000000
3.884510 -5.512320 0 13.921300 0.860821 196.738000 1639.990000 -13 4 1 0 1.000000
4.774860 -0.345811 0 -2.415710 0.983479 193.395000 1639.930000 -13 5 1 0 1.000000
-3.604030 1.123900 0 -10.259800 1.046160 197.081000 1639.770000 -13 6 1 0 1.000000
-0.188443 -0.873985 0 29.861100 -4.601020 180.446000 1639.960000 -13 7 1 0 1.000000
-3.002490 0.566226 0 -34.961000 -1.039450 187.949000 1639.880000 -13 8 1 0 1.000000
-1.598680 -5.293430 0 16.212900 -8.246790 204.394000 1639.760000 -13 9 1 0 1.000000
-3.286470 -3.313230 0 7.870920 -6.403970 219.834000 1640.030000 -13 10 1 0 1.000000
-0.339382 -4.504270 0 24.071700 -1.698230 189.902000 1640.070000 -13 11 1 0 1.000000
-0.695388 -2.983490 0 6.953930 -10.131700 188.769000 1639.990000 -13 12 1 0 1.000000
0.600216 -3.756790 0 -8.136990 16.576900 189.249000 1639.960000 -13 13 1 0 1.000000
-2.511130 3.255980 0 -8.253940 -10.011600 196.222000 1639.990000 -13 14 1 0 1.000000
-3.383510 0.371893 0 27.086500 31.231100 214.299000 1639.880000 -13 15 1 0 1.000000
-0.967011 1.204050 0 -18.145300 3.451190 189.175000 1639.790000 -13 16 1 0 1.000000
0.041598 -0.833988 0 0.194518 -0.152208 180.494000 1639.850000 -13 17 1 0 1.000000
0.922726 0.139127 0 -2.544070 14.142600 195.486000 1639.720000 -13 18 1 0 1.000000
-3.802880 0.731416 0 -0.358551 7.975830 186.504000 1639.910000 -13 19 1 0 1.000000
-0.317869 -5.350760 0 -3.299980 -32.329300 198.045000 1640.070000 -13 20 1 0 1.000000
-2.043720 0.050473 0 -0.029491 -0.725301 206.910000 1639.910000 -13 21 1 0 1.000000
0.005631 -0.238645 0 6.517200 25.703200 193.075000 1640.090000 -13 22 1 0 1.000000
-0.937695 -2.469540 0 6.404560 -2.450800 201.958000 1639.830000 -13 23 1 0 1.000000
-2.745530 0.993576 0 -0.366411 21.672900 192.848000 1639.770000 -13 24 1 0 1.000000
-5.420010 -5.796660 0 -15.774800 7.429010 198.882000 1639.790000 -13 25 1 0 1.000000
-1.368070 -3.090640 0 5.462080 -1.168660 214.813000 1639.980000 -13 26 1 0 1.000000
-1.706720 -3.651370 0 35.231300 -13.502500 192.580000 1639.890000 -13 27 1 0 1.000000
-0.585713 2.048480 0 -10.180000 13.513100 211.774000 1639.760000 -13 28 1 0 1.000000
2.485450 -1.916210 0 -12.128500 -11.848500 199.852000 1639.920000 -13 29 1 0 1.000000
-3.436190 1.276350 0 -6.285260 -0.752144 206.006000 1639.740000 -13 30 1 0 1.000000
-4.213740 -1.724330 0 -4.595630 0.465669 200.345000 1639.790000 -13 31 1 0 1.000000
2.961570 -2.573730 0 -1.837670 -17.882400 186.781000 1639.950000 -13 32 1 0 1.000000
-2.097630 -2.783250 0 16.580300 9.308310 195.788000 1639.850000 -13 33 1 0 1.000000
1.272200 -2.586600 0 -23.725000 5.957100 207.074000 1639.750000 -13 34 1 0 1.000000
-5.595860 -0.648204 0 9.765070 10.702200 196.042000 1639.820000 -13 35 1 0 1.000000
1.816660 -2.734480 0 -6.064680 2.391610 197.932000 1640.000000 -13 36 1 0 1.000000
2.513680 -0.525446 0 -18.556700 -0.142624 202.471000 1639.870000 -13 37 1 0 1.000000
-4.464180 -7.105600 0 9.649150 -14.702100 200.879000 1639.900000 -13 38 1 0 1.000000
-0.905797 4.123030 0 0.356078 19.649400 200.233000 1639.950000 -13 39 1 0 1.000000
-2.710330 -0.615902 0 8.362170 -18.442300 189.725000 1639.840000 -13 40 1 0 1.000000
0.558437 1.599110 0 1.114270 1.083300 189.496000 1639.840000 -13 41 1 0 1.000000
-1.649320 -0.619370 0 10.774000 23.459000 215.473000 1639.810000 -13 42 1 0 1.000000
-0.918991 -5.793310 0 8.507770 -2.488680 183.499000 1639.950000 -13 43 1 0 1.000000
2.492860 -4.338450 0 7.128130 11.224000 184.754000 1639.900000 -13 44 1 0 1.000000
